flight_path,number_of_flights,mean_departure_delay,probablility_of_dep_delay,max_departure_delay,mean_arrival_delay,probablility_of_arr_delay,max_arrival_delay,flag_Isolation Forest,score_Isolation Forest,flag_Local Outlier Factor,score_Local Outlier Factor,flag_One-Class SVM,score_One-Class SVM,flag_Elliptic Envelope,score_Elliptic Envelope,flag_DBSCAN,score_DBSCAN,votes,consensus
"Santa Ana, CA -> Portland, OR",118,-6.983050847457627,0.11016949152542373,158.0,-7.627118644067797,0.22033898305084745,150.0,False,0.2011859046591455,False,0.10638746484821571,False,0.0761018024753449,False,0.0028079533118218255,False,0.0,0,False
"Santa Ana, CA -> Sacramento, CA",197,5.842639593908629,0.30456852791878175,288.0,0.3401015228426396,0.27411167512690354,284.0,False,0.07173294209688198,False,0.018115562905937726,False,0.038650577552950385,False,0.0013694423575396765,False,0.0,0,False
"Santa Ana, CA -> Salt Lake City, UT",144,6.944444444444445,0.2708333333333333,452.0,4.354166666666667,0.3541666666666667,470.0,False,0.13987086719981132,False,0.015168414042851146,False,0.09760366031311311,False,0.009410673477430291,False,0.0,0,False
"Santa Ana, CA -> San Antonio, TX",14,17.071428571428573,0.5,98.0,12.928571428571429,0.5,80.0,False,0.14141866244075782,False,0.027792608821138116,False,0.10475071051297757,False,0.0031775921404142396,False,0.0,0,False
"Santa Ana, CA -> San Francisco, CA",232,17.728448275862068,0.27155172413793105,473.0,15.594827586206897,0.34913793103448276,489.0,False,0.22683164610228446,False,0.048121783675000314,False,0.08756228473784386,False,0.006398675251997372,False,0.0,0,False
"Santa Ana, CA -> San Jose, CA",443,2.8329571106094806,0.23476297968397292,258.0,-2.139954853273138,0.23024830699774265,245.0,False,0.19169084110587142,False,0.021533458519401336,False,0.17178935924804314,False,0.008953941481536044,False,0.0,0,False
"Santa Ana, CA -> Seattle, WA",236,-2.8771186440677967,0.2076271186440678,168.0,-3.3516949152542375,0.3516949152542373,166.0,False,0.14522753988970521,False,0.10465668067677662,False,0.11242428707201109,False,0.0027585749592382207,False,0.0,0,False
"Santa Barbara, CA -> Dallas/Fort Worth, TX",31,-6.870967741935484,0.12903225806451613,57.0,-16.225806451612904,0.12903225806451613,64.0,False,0.2532016619231061,False,0.017461508670233324,False,0.05629223077846052,False,0.0021190678337657098,False,0.0,0,False
"Santa Barbara, CA -> Denver, CO",92,9.206521739130435,0.21739130434782608,346.0,3.9565217391304346,0.2608695652173913,342.0,False,0.10155642343910766,False,0.015224899508258467,False,0.04938071911396628,False,0.002755407746310018,False,0.0,0,False
"Santa Barbara, CA -> Los Angeles, CA",99,7.929292929292929,0.2828282828282828,243.0,0.7575757575757576,0.29292929292929293,229.0,False,0.03471979013009203,False,0.020821658981141043,False,0.010861312894897043,False,0.0004686507194774443,False,0.0,0,False
"Santa Barbara, CA -> Phoenix, AZ",117,-3.1538461538461537,0.15384615384615385,210.0,-3.7264957264957266,0.21367521367521367,207.0,False,0.12552591828828688,False,0.03215610873640372,False,0.052796416755111354,False,0.0028100870952715187,False,0.0,0,False
"Santa Barbara, CA -> San Francisco, CA",162,23.21604938271605,0.29012345679012347,359.0,20.27777777777778,0.37037037037037035,362.0,False,0.2067313665154596,False,0.06277460682023812,False,0.08445608838086052,False,0.007234560073797672,False,0.0,0,False
"Santa Barbara, CA -> Seattle, WA",31,-7.903225806451613,0.1935483870967742,58.0,-17.580645161290324,0.12903225806451613,43.0,False,0.2615735901071801,False,0.04738336015361616,False,0.07467311488630994,False,0.0028723751116813247,False,0.0,0,False
"Santa Fe, NM -> Dallas/Fort Worth, TX",84,16.178571428571427,0.2261904761904762,623.0,13.654761904761905,0.2976190476190476,613.0,False,0.2807593387951059,False,0.028956322570001136,False,0.11559642979034354,False,0.015510034172400758,False,0.0,0,False
"Santa Fe, NM -> Phoenix, AZ",25,27.32,0.24,848.0,29.44,0.28,865.0,False,0.47314293086348286,False,0.06310884779306337,False,0.2391345834604401,False,0.04166765545926944,False,0.0,0,False
"Santa Maria, CA -> Las Vegas, NV",17,17.0,0.5294117647058824,139.0,19.294117647058822,0.5882352941176471,145.0,False,0.18875382307584757,False,0.027246672523009323,False,0.07547707691635243,False,0.0029122299742929472,False,0.0,0,False
"Santa Rosa, CA -> Los Angeles, CA",63,2.365079365079365,0.1746031746031746,212.0,0.9206349206349206,0.3492063492063492,198.0,False,0.05769429172110811,False,0.052475666858488125,False,0.049883329739096975,False,0.0015629811785238886,False,0.0,0,False
"Santa Rosa, CA -> Phoenix, AZ",26,15.115384615384615,0.5769230769230769,86.0,5.3076923076923075,0.34615384615384615,81.0,False,0.14461363039580455,False,0.048081529178656594,False,0.13224054641342747,False,0.003162171381495305,False,0.0,0,False
"Santa Rosa, CA -> San Diego, CA",31,-7.967741935483871,0.0967741935483871,62.0,-17.419354838709676,0.03225806451612903,48.0,False,0.3337885344031752,False,0.03804060411931449,False,0.11293862945662098,False,0.0029827686406067684,False,0.0,0,False
"Santa Rosa, CA -> San Francisco, CA",28,9.642857142857142,0.03571428571428571,527.0,-6.821428571428571,0.10714285714285714,508.0,False,0.38462063014655506,True,0.2155111460853492,True,0.3430638723921734,False,0.016559088063985733,False,0.0,2,True
"Sarasota/Bradenton, FL -> Atlanta, GA",190,1.0263157894736843,0.20526315789473684,181.0,-5.836842105263158,0.15789473684210525,168.0,False,0.13461787472148093,False,0.04153123857136077,False,0.0525830592113478,False,0.0015816912161834105,False,0.0,0,False
"Sarasota/Bradenton, FL -> Boston, MA",48,16.729166666666668,0.375,236.0,15.729166666666666,0.375,273.0,False,0.08010290533997358,False,0.025506105189642653,False,0.06794966626151693,False,0.006254641421100623,False,0.0,0,False
"Sarasota/Bradenton, FL -> Charlotte, NC",92,4.260869565217392,0.31521739130434784,93.0,3.130434782608696,0.43478260869565216,98.0,False,0.026063640616185005,False,0.02514946680093882,False,0.06415747843073805,False,0.0005641214415531978,False,0.0,0,False
"Sarasota/Bradenton, FL -> Chicago, IL",83,25.879518072289155,0.3373493975903614,997.0,24.63855421686747,0.46987951807228917,1000.0,False,0.44677209961217235,False,0.020119223083489582,False,0.1520104696626624,True,0.05216519414598828,False,0.0,1,False
"Sarasota/Bradenton, FL -> Cincinnati, OH",10,37.3,0.9,132.0,38.4,0.8,133.0,True,0.6244591640790935,False,0.059882146326361296,False,0.21985482729745418,False,0.015570082334524157,False,0.0,1,False
"Sarasota/Bradenton, FL -> Cleveland, OH",7,8.428571428571429,0.2857142857142857,67.0,9.571428571428571,0.42857142857142855,53.0,False,0.08757769869656283,False,0.07140288385652181,False,0.12235542666078159,False,0.0028051790260854702,False,0.0,0,False
"Sarasota/Bradenton, FL -> Dallas/Fort Worth, TX",31,7.935483870967742,0.3225806451612903,70.0,17.967741935483872,0.6451612903225806,94.0,False,0.20234538229290525,False,0.06161826928127393,False,0.10078550733251401,False,0.004699566611465526,False,0.0,0,False
"Sarasota/Bradenton, FL -> Detroit, MI",6,7.166666666666667,0.16666666666666666,77.0,0.3333333333333333,0.16666666666666666,83.0,False,0.10388702523596513,False,0.11683438603288285,False,0.12644049659244394,False,0.004146926076075527,False,0.0,0,False
"Sarasota/Bradenton, FL -> Indianapolis, IN",11,35.90909090909091,0.5454545454545454,306.0,39.0,0.7272727272727273,298.0,False,0.4398037606388405,False,0.030036469871378528,False,0.08137623280783862,False,0.012871553801293689,False,0.0,0,False
"Sarasota/Bradenton, FL -> New York, NY",69,15.55072463768116,0.43478260869565216,174.0,8.594202898550725,0.34782608695652173,192.0,False,0.05716285435153502,False,0.0293278811542602,False,0.06354303461660303,False,0.0027292828591960424,False,0.0,0,False
"Sarasota/Bradenton, FL -> Newark, NJ",62,22.580645161290324,0.532258064516129,348.0,18.483870967741936,0.5483870967741935,349.0,False,0.22724337792646382,False,0.05664432591165785,False,0.07463999747721874,False,0.0037448580905379606,False,0.0,0,False
"Sarasota/Bradenton, FL -> Philadelphia, PA",14,19.857142857142858,0.5,248.0,8.571428571428571,0.21428571428571427,226.0,False,0.18608698718563196,True,0.13406180856858688,False,0.19739147225592063,False,0.006849238452110442,False,0.0,1,False
"Sarasota/Bradenton, FL -> Pittsburgh, PA",9,64.77777777777777,0.7777777777777778,388.0,63.333333333333336,0.7777777777777778,387.0,True,0.740231337914676,False,0.08347613185233259,True,0.2507450774433943,True,0.05295094703865673,False,0.0,3,True
"Sarasota/Bradenton, FL -> Washington, DC",29,2.6551724137931036,0.27586206896551724,70.0,0.5517241379310345,0.3103448275862069,48.0,False,0.04381716287834441,False,0.02001030793641208,False,0.07362476572086249,False,0.0018891943318873764,False,0.0,0,False
"Sault Ste. Marie, MI -> Detroit, MI",25,42.2,0.4,340.0,34.48,0.4,317.0,False,0.3526850345276523,False,0.05824819079021123,False,0.1552439850881229,False,0.02984664311709883,False,0.0,0,False
"Sault Ste. Marie, MI -> Minneapolis, MN",31,45.45161290322581,0.25806451612903225,1006.0,38.064516129032256,0.3225806451612903,969.0,True,0.6042756205347438,False,0.05319987967831819,False,0.24829406780419297,True,0.04977026561892382,False,0.0,2,True
"Savannah, GA -> Atlanta, GA",254,-0.09055118110236221,0.20078740157480315,141.0,-5.7204724409448815,0.20866141732283464,127.0,False,0.14649640305506598,False,0.020453351048882882,False,0.08502124824489256,False,0.002947846884051044,False,0.0,0,False
"Savannah, GA -> Baltimore, MD",8,10.75,0.375,77.0,6.25,0.375,82.0,False,0.04689950503792602,False,0.05575008725685818,False,0.10805086672484131,False,0.001302854197144298,False,0.0,0,False
"Savannah, GA -> Boston, MA",29,17.03448275862069,0.4482758620689655,131.0,10.655172413793103,0.3448275862068966,132.0,False,0.0795643827056012,False,0.0309010027416631,False,0.1113401350698019,False,0.00334312643589103,False,0.0,0,False
"Savannah, GA -> Charlotte, NC",237,3.780590717299578,0.25738396624472576,408.0,-0.8438818565400844,0.27848101265822783,381.0,False,0.14729531917252045,False,0.02978619152045218,False,0.0967910409307648,False,0.005687707073038693,False,0.0,0,False
"Savannah, GA -> Chicago, IL",57,58.24561403508772,0.49122807017543857,1332.0,66.56140350877193,0.7017543859649122,1335.0,True,0.8793939555421154,False,0.08459353071353173,True,0.44265332415663555,True,0.08683516041955897,True,0.9999999989999999,4,True
"Savannah, GA -> Cincinnati, OH",8,21.75,0.375,157.0,17.375,0.375,149.0,False,0.13068032192207105,False,0.033593771903932645,False,0.14440874452962552,False,0.007417277143121826,False,0.0,0,False
"Savannah, GA -> Dallas/Fort Worth, TX",53,10.88679245283019,0.2641509433962264,300.0,9.132075471698114,0.3584905660377358,289.0,False,0.05975890145755557,False,0.016200213070634368,False,0.05314290200628144,False,0.0021532872289043207,False,0.0,0,False
"Savannah, GA -> Denver, CO",8,7.5,0.625,33.0,19.0,0.75,52.0,False,0.39343432225586683,False,0.04387238285912477,False,0.19912321440880854,False,0.009684811333574484,False,0.0,0,False
"Savannah, GA -> Houston, TX",36,5.722222222222222,0.19444444444444445,149.0,3.75,0.3055555555555556,157.0,False,0.046019579784837554,False,0.04319474972114798,False,0.056070577806779265,False,0.0010158617663051741,False,0.0,0,False
"Savannah, GA -> Miami, FL",61,5.0,0.29508196721311475,259.0,-2.081967213114754,0.3114754098360656,238.0,False,0.03065614445171683,False,0.06074628261836473,False,0.03743292943664256,False,0.002275378403059865,False,0.0,0,False
"Savannah, GA -> New York, NY",182,19.884615384615383,0.31868131868131866,560.0,11.538461538461538,0.31868131868131866,538.0,False,0.23615584013109164,False,0.05499758743682913,False,0.0583112254121786,False,0.007572480225211531,False,0.0,0,False
"Savannah, GA -> Newark, NJ",72,45.541666666666664,0.4861111111111111,741.0,44.986111111111114,0.5277777777777778,721.0,True,0.5605876405899889,False,0.036133407972011054,False,0.1203355193490522,False,0.02668462102945378,False,0.0,1,False
"Savannah, GA -> Philadelphia, PA",64,-1.71875,0.265625,93.0,-11.296875,0.203125,78.0,False,0.08431869297277345,False,0.02079261629012205,False,0.03006706292891953,False,0.0010217393550537891,False,0.0,0,False
"Savannah, GA -> Washington, DC",63,1.6031746031746033,0.20634920634920634,125.0,-2.1904761904761907,0.2857142857142857,104.0,False,0.027192565901946904,False,0.0031050635356966528,False,0.022552455514190675,False,0.0010046963344531317,False,0.0,0,False
"Scottsbluff, NE -> Denver, CO",51,-7.588235294117647,0.058823529411764705,28.0,-11.098039215686274,0.11764705882352941,38.0,False,0.2386762505120414,False,0.023306771456015764,False,0.10084677025392016,False,0.0023784851411432144,False,0.0,0,False
"Scranton/Wilkes-Barre, PA -> Atlanta, GA",27,-3.1481481481481484,0.1111111111111111,7.0,-13.0,0.25925925925925924,17.0,False,0.17190025642984472,False,0.029996217392227614,False,0.08832236286486643,False,0.0036814165904097674,False,0.0,0,False
"Scranton/Wilkes-Barre, PA -> Charlotte, NC",89,0.797752808988764,0.2808988764044944,113.0,-3.932584269662921,0.3258426966292135,115.0,False,0.0407497597748288,False,0.024603545769060788,False,0.03398538446804082,False,0.0003086271671910848,False,0.0,0,False
"Scranton/Wilkes-Barre, PA -> Chicago, IL",50,10.52,0.38,206.0,9.76,0.42,245.0,False,0.031159494314815114,False,0.021615394764598367,False,0.05578181568533227,False,0.004497231833354589,False,0.0,0,False
"Scranton/Wilkes-Barre, PA -> Detroit, MI",55,21.163636363636364,0.2909090909090909,682.0,2.3454545454545452,0.2545454545454545,665.0,False,0.33570849203371317,False,0.035124880422974805,False,0.16923026983745765,False,0.023866538626633824,False,0.0,0,False
"Seattle, WA -> Albuquerque, NM",31,-5.870967741935484,0.06451612903225806,14.0,-8.419354838709678,0.22580645161290322,24.0,False,0.17625004258702226,False,0.022756319009498538,False,0.10536482638282503,False,0.0017430167073928151,False,0.0,0,False
"Seattle, WA -> Anchorage, AK",466,2.6952789699570814,0.3497854077253219,157.0,-6.255364806866953,0.2918454935622318,162.0,False,0.21146389192502718,False,0.031104598979311837,False,0.19795769930683507,False,0.012351059876887116,False,0.0,0,False
"Seattle, WA -> Atlanta, GA",206,2.3106796116504853,0.23786407766990292,379.0,-10.033980582524272,0.18932038834951456,388.0,False,0.2372048062560554,False,0.07673942067578464,False,0.13986883372310138,False,0.00743961344766919,False,0.0,0,False
"Seattle, WA -> Austin, TX",78,6.141025641025641,0.358974358974359,103.0,9.897435897435898,0.6410256410256411,101.0,False,0.16190020149380038,False,0.03920304030793286,False,0.09812169847563249,False,0.0038766386466271923,False,0.0,0,False
"Seattle, WA -> Baltimore, MD",36,3.0555555555555554,0.3055555555555556,45.0,-13.527777777777779,0.2222222222222222,54.0,False,0.10459203248479894,False,0.03087761408125754,False,0.06499079774975969,False,0.003848763616327164,False,0.0,0,False
"Seattle, WA -> Bellingham, WA",41,-1.3658536585365855,0.2682926829268293,25.0,-7.2926829268292686,0.24390243902439024,25.0,False,0.0969522291911989,False,0.016367965398320417,False,0.06445811169527384,False,0.0006359568022241604,False,0.0,0,False
"Seattle, WA -> Boise, ID",214,3.3130841121495327,0.2102803738317757,528.0,-3.8598130841121496,0.16822429906542055,533.0,False,0.3066045993637627,False,0.060140526027960786,False,0.19989572706231787,False,0.013352016265946417,False,0.0,0,False
"Seattle, WA -> Boston, MA",143,9.475524475524475,0.2727272727272727,381.0,2.1818181818181817,0.2517482517482518,386.0,False,0.10913517500034918,False,0.017009862927790994,False,0.0477822466635745,False,0.0036773445778047736,False,0.0,0,False
"Seattle, WA -> Burbank, CA",74,-1.337837837837838,0.21621621621621623,53.0,-6.662162162162162,0.2702702702702703,49.0,False,0.06934321169428304,False,0.018018979212343574,False,0.03611018960262222,False,0.00039020386721321096,False,0.0,0,False
"Seattle, WA -> Charleston, SC",22,-3.090909090909091,0.18181818181818182,89.0,-11.318181818181818,0.18181818181818182,88.0,False,0.0997669971477158,False,0.015442602054602073,False,0.031239715075129085,False,0.001142272993816562,False,0.0,0,False
"Seattle, WA -> Charlotte, NC",86,-0.5930232558139535,0.29069767441860467,56.0,-5.906976744186046,0.3372093023255814,33.0,False,0.08779473364022779,False,0.05898425535835423,False,0.07447022689516948,False,0.0016833321564533141,False,0.0,0,False
"Seattle, WA -> Chicago, IL",429,10.030303030303031,0.29603729603729606,333.0,8.039627039627039,0.3613053613053613,418.0,False,0.21687338996289077,False,0.08259527112605562,False,0.13044122033635744,False,0.024451676770585247,False,0.0,0,False
"Seattle, WA -> Cincinnati, OH",17,1.588235294117647,0.4117647058823529,20.0,-7.588235294117647,0.23529411764705882,17.0,False,0.11959397979735926,False,0.03767343589458782,False,0.13291395929020874,False,0.001896508533303242,False,0.0,0,False
"Seattle, WA -> Dallas, TX",42,9.285714285714286,0.5238095238095238,102.0,-6.976190476190476,0.19047619047619047,91.0,False,0.1732012910809085,False,0.09556509393173579,False,0.15028380133971225,False,0.003495873585018377,False,0.0,0,False
"Seattle, WA -> Dallas/Fort Worth, TX",254,10.645669291338583,0.2795275590551181,1291.0,5.716535433070866,0.2952755905511811,1270.0,True,0.5650097365960338,False,0.06862329588821485,False,0.16713571272908756,True,0.11583837211126476,False,0.0,2,True
"Seattle, WA -> Denver, CO",499,4.342685370741483,0.28256513026052105,935.0,-2.783567134268537,0.2625250501002004,915.0,False,0.5072037034165401,False,0.06287546383525892,True,0.2809223519619494,True,0.048472070499824646,False,0.0,2,True
"Seattle, WA -> Detroit, MI",148,2.7972972972972974,0.2905405405405405,186.0,-8.891891891891891,0.1891891891891892,175.0,False,0.09556284505966645,False,0.06362730279722706,False,0.030712106785023566,False,0.0008455619875731626,False,0.0,0,False
"Seattle, WA -> Fairbanks, AK",128,0.328125,0.2578125,98.0,-6.46875,0.28125,110.0,False,0.05670420160691354,False,0.052292404979228616,False,0.024440051476438945,False,0.0009012724616863284,False,0.0,0,False
"Seattle, WA -> Fort Lauderdale, FL",51,4.392156862745098,0.4117647058823529,73.0,1.5490196078431373,0.5098039215686274,61.0,False,0.094116350169039,False,0.017368619292308454,False,0.11991778094519981,False,0.002306204763437044,False,0.0,0,False
"Seattle, WA -> Fresno, CA",56,-0.23214285714285715,0.125,123.0,-2.0,0.375,102.0,False,0.08138717670872296,False,0.02586549710510716,False,0.07642766439180491,False,0.0026566120099651164,False,0.0,0,False
"Seattle, WA -> Honolulu, HI",180,4.183333333333334,0.37777777777777777,142.0,-13.03888888888889,0.24444444444444444,114.0,False,0.1255231114145126,False,0.08481727214998659,False,0.10481319765915914,False,0.003826769889140415,False,0.0,0,False
"Seattle, WA -> Houston, TX",153,0.2875816993464052,0.23529411764705882,89.0,-4.300653594771242,0.30718954248366015,108.0,False,0.07322126712548897,False,0.04513591323552493,False,0.03767789736581453,False,0.0015866800751343116,False,0.0,0,False
"Seattle, WA -> Indianapolis, IN",56,-1.375,0.19642857142857142,73.0,-14.178571428571429,0.125,45.0,False,0.16535989046374047,False,0.017278120010602596,False,0.02876634741100288,False,0.0020349315731499487,False,0.0,0,False
"Seattle, WA -> Jackson, WY",5,9.2,0.8,21.0,-1.0,0.2,6.0,False,0.3546749920470863,True,0.18152983889853913,True,0.347405150603985,False,0.01762746191329922,False,0.0,2,True
"Seattle, WA -> Juneau, AK",56,6.732142857142857,0.42857142857142855,67.0,3.0535714285714284,0.42857142857142855,57.0,False,0.06669287901193027,False,0.013777644655141445,False,0.10224120692023887,False,0.0008942145063383772,False,0.0,0,False
"Seattle, WA -> Kahului, HI",122,11.557377049180328,0.28688524590163933,888.0,-3.2131147540983607,0.2786885245901639,837.0,False,0.3874217715155434,False,0.027016966269115976,False,0.1921613815504801,True,0.05214070858459686,False,0.0,1,False
"Seattle, WA -> Kansas City, MO",67,-2.656716417910448,0.208955223880597,28.0,-4.08955223880597,0.3880597014925373,30.0,False,0.13146216319040085,False,0.03238316249963771,False,0.09535196764259105,False,0.0015138184692430026,False,0.0,0,False
"Seattle, WA -> Ketchikan, AK",89,1.3932584269662922,0.33707865168539325,69.0,-1.1235955056179776,0.33707865168539325,84.0,False,0.03425656520472375,False,0.02667123823042951,False,0.06729878880705799,False,0.0010329342166822762,False,0.0,0,False
"Seattle, WA -> Kona, HI",87,7.448275862068965,0.3218390804597701,149.0,-7.494252873563219,0.28735632183908044,146.0,False,0.050464057437785384,False,0.03796463397179021,False,0.028741825198911764,False,0.0024875256392283937,False,0.0,0,False
"Seattle, WA -> Las Vegas, NV",593,1.5345699831365935,0.2327150084317032,214.0,-1.8431703204047218,0.31871838111298484,192.0,False,0.2589342133430285,False,0.02910327506709763,False,0.2141466394074697,False,0.021833006639453548,False,0.0,0,False
"Seattle, WA -> Lihue, HI",81,0.07407407407407407,0.25925925925925924,99.0,-20.37037037037037,0.13580246913580246,137.0,False,0.22180593903617185,False,0.11819832934726877,False,0.07147166478941483,False,0.011630101386609857,False,0.0,0,False
"Seattle, WA -> Long Beach, CA",31,-4.419354838709677,0.12903225806451613,46.0,-9.935483870967742,0.22580645161290322,37.0,False,0.12188486752889535,False,0.009415843596617212,False,0.05601172485920344,False,0.001106165117459992,False,0.0,0,False
"Seattle, WA -> Los Angeles, CA",656,2.707317073170732,0.2759146341463415,175.0,0.7774390243902439,0.4009146341463415,163.0,False,0.28690109302525063,False,0.10946107912735409,False,0.24637804332941912,False,0.02989552370792087,False,0.0,0,False
"Seattle, WA -> Miami, FL",36,-0.2777777777777778,0.16666666666666666,49.0,-7.944444444444445,0.25,51.0,False,0.07085989664477994,False,0.021893009523639314,False,0.0400419605124113,False,0.0009351428905836315,False,0.0,0,False
"Seattle, WA -> Milwaukee, WI",61,-5.934426229508197,0.03278688524590164,6.0,-11.524590163934427,0.16393442622950818,22.0,False,0.26083233009763207,False,0.0375429712515169,False,0.11292635027963786,False,0.0026647289234355285,False,0.0,0,False
"Seattle, WA -> Minneapolis, MN",227,4.18942731277533,0.28193832599118945,346.0,-2.828193832599119,0.2643171806167401,349.0,False,0.12568456704704545,False,0.02636333518198782,False,0.07561031979731592,False,0.0035245199541025134,False,0.0,0,False
"Seattle, WA -> Nashville, TN",59,2.983050847457627,0.2711864406779661,132.0,-4.813559322033898,0.2711864406779661,123.0,False,0.01744920835564691,False,0.020106694444862936,False,0.016500531044197093,False,0.00011588894577493307,False,0.0,0,False
"Seattle, WA -> New Orleans, LA",31,-0.41935483870967744,0.3548387096774194,19.0,-2.5161290322580645,0.3548387096774194,21.0,False,0.09721489205634629,False,0.0635322933200631,False,0.13042167752441342,False,0.0013505703794360743,False,0.0,0,False
"Seattle, WA -> New York, NY",267,2.1310861423220975,0.26217228464419473,184.0,-7.53932584269663,0.20599250936329588,198.0,False,0.13595157984978085,False,0.03248650641472017,False,0.08550782943397207,False,0.0033147458699688106,False,0.0,0,False
"Seattle, WA -> Newark, NJ",125,20.592,0.424,291.0,15.12,0.416,315.0,False,0.1352513996755024,False,0.026129954374569258,False,0.03641043270328759,False,0.004542738494646031,False,0.0,0,False
"Seattle, WA -> Oakland, CA",260,3.1807692307692306,0.3076923076923077,96.0,-3.453846153846154,0.3076923076923077,95.0,False,0.09905815390467641,False,0.017784743001492503,False,0.10115087466914315,False,0.003439241971484844,False,0.0,0,False
"Seattle, WA -> Omaha, NE",30,-5.8,0.06666666666666667,11.0,-10.766666666666667,0.23333333333333334,16.0,False,0.19938676603474334,False,0.028394687017192433,False,0.10406563745949292,False,0.0018729798637832655,False,0.0,0,False
"Seattle, WA -> Ontario, CA",37,-2.6486486486486487,0.13513513513513514,33.0,-4.081081081081081,0.2702702702702703,61.0,False,0.09471882408129477,False,0.011918890901606539,False,0.06806314907363131,False,0.0022766613262530863,False,0.0,0,False
"Seattle, WA -> Orlando, FL",85,1.2588235294117647,0.21176470588235294,243.0,-3.5764705882352943,0.3058823529411765,203.0,False,0.047600227338538276,False,0.058821921336677956,False,0.030908106805515676,False,0.0042429471333877014,False,0.0,0,False
"Seattle, WA -> Palm Springs, CA",150,1.4666666666666666,0.2866666666666667,98.0,1.32,0.4533333333333333,105.0,False,0.06241860134484371,False,0.07853229578660798,False,0.092289279549591,False,0.0016868944851855404,False,0.0,0,False
"Seattle, WA -> Philadelphia, PA",49,-3.4489795918367347,0.14285714285714285,14.0,-15.653061224489797,0.16326530612244897,30.0,False,0.20032975294499264,False,0.015651137170291325,False,0.044833788595751274,False,0.003116671404955989,False,0.0,0,False
"Seattle, WA -> Phoenix, AZ",498,3.0060240963855422,0.25903614457831325,477.0,-3.1485943775100402,0.2751004016064257,455.0,False,0.32705882039306816,False,0.08358469621615316,False,0.23101966841349914,False,0.012200783636547552,False,0.0,0,False
"Seattle, WA -> Pittsburgh, PA",31,1.8709677419354838,0.3225806451612903,36.0,-27.483870967741936,0.0967741935483871,21.0,False,0.27462565817647333,True,0.16836164962009667,False,0.20017103432266728,False,0.011814604230172623,False,0.0,1,False
"Seattle, WA -> Portland, OR",156,2.051282051282051,0.3141025641025641,67.0,-1.3717948717948718,0.3141025641025641,56.0,False,0.0845540125364359,False,0.055134425551764274,False,0.07176021216509386,False,0.0015694739060592867,False,0.0,0,False
"Seattle, WA -> Raleigh/Durham, NC",62,3.129032258064516,0.2903225806451613,111.0,-2.8870967741935485,0.4032258064516129,90.0,False,0.03150150957593285,False,0.025424309838715745,False,0.060640543557851624,False,0.0017330382010159716,False,0.0,0,False
"Seattle, WA -> Reno, NV",5,2.2,0.4,17.0,-6.4,0.4,3.0,False,0.14808883271842302,False,0.06771836868170862,False,0.1714636354223259,False,0.0025508407377609005,False,0.0,0,False
"Seattle, WA -> Sacramento, CA",240,1.9333333333333333,0.2625,159.0,-0.975,0.31666666666666665,157.0,False,0.08071381378038778,False,0.011481603685095314,False,0.06567209626106227,False,0.0017853268552796785,False,0.0,0,False
"Seattle, WA -> Salt Lake City, UT",312,1.6378205128205128,0.22115384615384615,317.0,-2.7275641025641026,0.2532051282051282,303.0,False,0.17909317230122968,False,0.034940517089121784,False,0.12132921242337685,False,0.0038066783720543053,False,0.0,0,False
"Seattle, WA -> San Antonio, TX",31,1.1935483870967742,0.22580645161290322,32.0,-7.193548387096774,0.25806451612903225,31.0,False,0.06999667594675683,False,0.014923660996869988,False,0.052307014107077346,False,0.0007632140957837762,False,0.0,0,False
"Seattle, WA -> San Diego, CA",357,-1.3109243697478992,0.2184873949579832,115.0,-6.347338935574229,0.2689075630252101,97.0,False,0.20721267338839214,False,0.06749750580765114,False,0.16868339771750204,False,0.0076920833607035536,False,0.0,0,False
"Seattle, WA -> San Francisco, CA",642,16.456386292834893,0.3348909657320872,936.0,16.52803738317757,0.43146417445482865,931.0,True,0.5322610406435927,False,0.014080859284156144,False,0.18614857396238005,False,0.0346805149410093,False,0.0,1,False
"Seattle, WA -> San Jose, CA",369,0.27371273712737126,0.21680216802168023,197.0,-3.3794037940379402,0.2899728997289973,181.0,False,0.17081805482319834,False,0.03950209530755943,False,0.1451059268232799,False,0.006370534134156057,False,0.0,0,False
"Seattle, WA -> San Luis Obispo, CA",6,0.0,0.5,6.0,-4.0,0.16666666666666666,32.0,False,0.2346224245655413,False,0.1297541345782451,False,0.2328928568051532,False,0.01114107739751147,False,0.0,0,False
"Seattle, WA -> Santa Ana, CA",235,-1.897872340425532,0.2127659574468085,192.0,-2.948936170212766,0.3446808510638298,192.0,False,0.13446391708296854,False,0.07195050231697891,False,0.10004369486149985,False,0.002466080953096912,False,0.0,0,False
"Seattle, WA -> Santa Barbara, CA",31,2.3870967741935485,0.3225806451612903,69.0,0.3225806451612903,0.41935483870967744,76.0,False,0.03202891384147771,False,0.024787857326325602,False,0.0900420050601155,False,0.0008287967838618151,False,0.0,0,False
"Seattle, WA -> Spokane, WA",150,1.82,0.32,54.0,-2.493333333333333,0.2866666666666667,55.0,False,0.092473893397734,False,0.06337572366490503,False,0.071056774220825,False,0.0013559939445523968,False,0.0,0,False
"Seattle, WA -> St. Louis, MO",66,2.787878787878788,0.3181818181818182,128.0,-2.242424242424242,0.3787878787878788,103.0,False,0.022399652083000432,False,0.022103428115027548,False,0.05449858695830904,False,0.0015151025096514605,False,0.0,0,False
